id	chrom	start	stop	angsd_chrom	mh_label
scaff_group0033	NW_023493693.1	1	569428	NW-023493693.1	who-cares
scaff_group0033	NW_023493694.1	1	566240	NW-023493694.1	who-cares
scaff_group0033	NW_023493695.1	1	522437	NW-023493695.1	who-cares
scaff_group0033	NW_023493696.1	1	555235	NW-023493696.1	who-cares
scaff_group0033	NW_023493697.1	1	553900	NW-023493697.1	who-cares
scaff_group0033	NW_023493698.1	1	512900	NW-023493698.1	who-cares
scaff_group0033	NW_023493699.1	1	510155	NW-023493699.1	who-cares
scaff_group0033	NW_023493700.1	1	494969	NW-023493700.1	who-cares
scaff_group0033	NW_023493701.1	1	454405	NW-023493701.1	who-cares
scaff_group0033	NW_023493702.1	1	476391	NW-023493702.1	who-cares
scaff_group0033	NW_023493703.1	1	444543	NW-023493703.1	who-cares
scaff_group0033	NW_023493704.1	1	431231	NW-023493704.1	who-cares
scaff_group0033	NW_023493705.1	1	393735	NW-023493705.1	who-cares
scaff_group0033	NW_023493706.1	1	390127	NW-023493706.1	who-cares
scaff_group0033	NW_023493707.1	1	371972	NW-023493707.1	who-cares
scaff_group0033	NW_023493708.1	1	280603	NW-023493708.1	who-cares
scaff_group0033	NW_023493709.1	1	360411	NW-023493709.1	who-cares
scaff_group0033	NW_023493710.1	1	357920	NW-023493710.1	who-cares
scaff_group0033	NW_023493711.1	1	346706	NW-023493711.1	who-cares
scaff_group0033	NW_023493712.1	1	344771	NW-023493712.1	who-cares
scaff_group0033	NW_023493713.1	1	326358	NW-023493713.1	who-cares
scaff_group0033	NW_023493714.1	1	322154	NW-023493714.1	who-cares
scaff_group0033	NW_023493715.1	1	317248	NW-023493715.1	who-cares
scaff_group0033	NW_023493716.1	1	310465	NW-023493716.1	who-cares
scaff_group0033	NW_023493717.1	1	303798	NW-023493717.1	who-cares
scaff_group0033	NW_023493718.1	1	304122	NW-023493718.1	who-cares
scaff_group0033	NW_023493719.1	1	294106	NW-023493719.1	who-cares
scaff_group0033	NW_023493720.1	1	292263	NW-023493720.1	who-cares
scaff_group0033	NW_023493721.1	1	285447	NW-023493721.1	who-cares
scaff_group0033	NW_023493722.1	1	281602	NW-023493722.1	who-cares
scaff_group0033	NW_023493723.1	1	277254	NW-023493723.1	who-cares
scaff_group0033	NW_023493724.1	1	270651	NW-023493724.1	who-cares
scaff_group0033	NW_023493725.1	1	267613	NW-023493725.1	who-cares
scaff_group0033	NW_023493726.1	1	264701	NW-023493726.1	who-cares
scaff_group0033	NW_023493727.1	1	263776	NW-023493727.1	who-cares
scaff_group0033	NW_023493728.1	1	262636	NW-023493728.1	who-cares
scaff_group0033	NW_023493729.1	1	262149	NW-023493729.1	who-cares
scaff_group0033	NW_023493730.1	1	261280	NW-023493730.1	who-cares
scaff_group0033	NW_023493731.1	1	258486	NW-023493731.1	who-cares
scaff_group0034	NW_023493732.1	1	257264	NW-023493732.1	who-cares
scaff_group0034	NW_023493733.1	1	256012	NW-023493733.1	who-cares
scaff_group0034	NW_023493734.1	1	255236	NW-023493734.1	who-cares
scaff_group0034	NW_023493735.1	1	254303	NW-023493735.1	who-cares
scaff_group0034	NW_023493736.1	1	251635	NW-023493736.1	who-cares
scaff_group0034	NW_023493737.1	1	248635	NW-023493737.1	who-cares
scaff_group0034	NW_023493738.1	1	244422	NW-023493738.1	who-cares
scaff_group0034	NW_023493739.1	1	242555	NW-023493739.1	who-cares
scaff_group0034	NW_023493740.1	1	241564	NW-023493740.1	who-cares
scaff_group0034	NW_023493741.1	1	234810	NW-023493741.1	who-cares
scaff_group0034	NW_023493742.1	1	233449	NW-023493742.1	who-cares
scaff_group0034	NW_023493743.1	1	230526	NW-023493743.1	who-cares
scaff_group0034	NW_023493744.1	1	227073	NW-023493744.1	who-cares
scaff_group0034	NW_023493745.1	1	225311	NW-023493745.1	who-cares
scaff_group0034	NW_023493746.1	1	224729	NW-023493746.1	who-cares
scaff_group0034	NW_023493747.1	1	220602	NW-023493747.1	who-cares
scaff_group0034	NW_023493748.1	1	217504	NW-023493748.1	who-cares
scaff_group0034	NW_023493749.1	1	217487	NW-023493749.1	who-cares
scaff_group0034	NW_023493750.1	1	215874	NW-023493750.1	who-cares
scaff_group0034	NW_023493751.1	1	211368	NW-023493751.1	who-cares
scaff_group0034	NW_023493752.1	1	209781	NW-023493752.1	who-cares
scaff_group0034	NW_023493753.1	1	209243	NW-023493753.1	who-cares
scaff_group0034	NW_023493754.1	1	208685	NW-023493754.1	who-cares
scaff_group0034	NW_023493755.1	1	205087	NW-023493755.1	who-cares
scaff_group0034	NW_023493756.1	1	204828	NW-023493756.1	who-cares
scaff_group0034	NW_023493757.1	1	203669	NW-023493757.1	who-cares
scaff_group0034	NW_023493758.1	1	203074	NW-023493758.1	who-cares
scaff_group0034	NW_023493759.1	1	199767	NW-023493759.1	who-cares
scaff_group0034	NW_023493760.1	1	198720	NW-023493760.1	who-cares
scaff_group0034	NW_023493761.1	1	196600	NW-023493761.1	who-cares
scaff_group0034	NW_023493762.1	1	195254	NW-023493762.1	who-cares
scaff_group0034	NW_023493763.1	1	194312	NW-023493763.1	who-cares
scaff_group0034	NW_023493764.1	1	191184	NW-023493764.1	who-cares
scaff_group0034	NW_023493765.1	1	189006	NW-023493765.1	who-cares
scaff_group0034	NW_023493766.1	1	186717	NW-023493766.1	who-cares
scaff_group0034	NW_023493767.1	1	185860	NW-023493767.1	who-cares
scaff_group0034	NW_023493768.1	1	184161	NW-023493768.1	who-cares
scaff_group0034	NW_023493769.1	1	183173	NW-023493769.1	who-cares
scaff_group0034	NW_023493770.1	1	177119	NW-023493770.1	who-cares
scaff_group0034	NW_023493771.1	1	175105	NW-023493771.1	who-cares
scaff_group0034	NW_023493772.1	1	171834	NW-023493772.1	who-cares
scaff_group0034	NW_023493773.1	1	171737	NW-023493773.1	who-cares
scaff_group0034	NW_023493774.1	1	169868	NW-023493774.1	who-cares
scaff_group0034	NW_023493775.1	1	167894	NW-023493775.1	who-cares
scaff_group0034	NW_023493776.1	1	165328	NW-023493776.1	who-cares
scaff_group0034	NW_023493777.1	1	161545	NW-023493777.1	who-cares
scaff_group0034	NW_023493778.1	1	159840	NW-023493778.1	who-cares
scaff_group0034	NW_023493779.1	1	158634	NW-023493779.1	who-cares
scaff_group0034	NW_023493780.1	1	157558	NW-023493780.1	who-cares
scaff_group0034	NW_023493781.1	1	155695	NW-023493781.1	who-cares
scaff_group0034	NW_023493782.1	1	155961	NW-023493782.1	who-cares
scaff_group0034	NW_023493783.1	1	155035	NW-023493783.1	who-cares
scaff_group0034	NW_023493784.1	1	154619	NW-023493784.1	who-cares
scaff_group0034	NW_023493785.1	1	152934	NW-023493785.1	who-cares
scaff_group0034	NW_023493786.1	1	152535	NW-023493786.1	who-cares
scaff_group0034	NW_023493787.1	1	152107	NW-023493787.1	who-cares
scaff_group0034	NW_023493788.1	1	150573	NW-023493788.1	who-cares
scaff_group0034	NW_023493789.1	1	150526	NW-023493789.1	who-cares
scaff_group0034	NW_023493790.1	1	150051	NW-023493790.1	who-cares
scaff_group0034	NW_023493791.1	1	149366	NW-023493791.1	who-cares
scaff_group0034	NW_023493792.1	1	149048	NW-023493792.1	who-cares
scaff_group0034	NW_023493793.1	1	147973	NW-023493793.1	who-cares
scaff_group0034	NW_023493794.1	1	147786	NW-023493794.1	who-cares
scaff_group0034	NW_023493795.1	1	146588	NW-023493795.1	who-cares
scaff_group0034	NW_023493796.1	1	145500	NW-023493796.1	who-cares
scaff_group0034	NW_023493797.1	1	145298	NW-023493797.1	who-cares
scaff_group0034	NW_023493798.1	1	144079	NW-023493798.1	who-cares
scaff_group0034	NW_023493799.1	1	143538	NW-023493799.1	who-cares
scaff_group0034	NW_023493800.1	1	141204	NW-023493800.1	who-cares
scaff_group0034	NW_023493801.1	1	141673	NW-023493801.1	who-cares
scaff_group0034	NW_023493802.1	1	140667	NW-023493802.1	who-cares
scaff_group0034	NW_023493803.1	1	140555	NW-023493803.1	who-cares
scaff_group0034	NW_023493804.1	1	140274	NW-023493804.1	who-cares
scaff_group0034	NW_023493805.1	1	138087	NW-023493805.1	who-cares
scaff_group0034	NW_023493806.1	1	137443	NW-023493806.1	who-cares
scaff_group0034	NW_023493807.1	1	137370	NW-023493807.1	who-cares
scaff_group0034	NW_023493808.1	1	137346	NW-023493808.1	who-cares
scaff_group0034	NW_023493809.1	1	136552	NW-023493809.1	who-cares
scaff_group0034	NW_023493810.1	1	135704	NW-023493810.1	who-cares
scaff_group0034	NW_023493811.1	1	135021	NW-023493811.1	who-cares
scaff_group0034	NW_023493812.1	1	134875	NW-023493812.1	who-cares
scaff_group0034	NW_023493813.1	1	134456	NW-023493813.1	who-cares
scaff_group0034	NW_023493814.1	1	132685	NW-023493814.1	who-cares
scaff_group0034	NW_023493815.1	1	132185	NW-023493815.1	who-cares
scaff_group0034	NW_023493816.1	1	130945	NW-023493816.1	who-cares
scaff_group0034	NW_023493817.1	1	130661	NW-023493817.1	who-cares
scaff_group0034	NW_023493818.1	1	130112	NW-023493818.1	who-cares
scaff_group0034	NW_023493819.1	1	128929	NW-023493819.1	who-cares
scaff_group0034	NW_023493820.1	1	128363	NW-023493820.1	who-cares
scaff_group0034	NW_023493821.1	1	128338	NW-023493821.1	who-cares
scaff_group0034	NW_023493822.1	1	127320	NW-023493822.1	who-cares
scaff_group0034	NW_023493823.1	1	126757	NW-023493823.1	who-cares
scaff_group0034	NW_023493824.1	1	125912	NW-023493824.1	who-cares
scaff_group0034	NW_023493825.1	1	125538	NW-023493825.1	who-cares
scaff_group0034	NW_023493826.1	1	124963	NW-023493826.1	who-cares
scaff_group0034	NW_023493827.1	1	125365	NW-023493827.1	who-cares
scaff_group0034	NW_023493828.1	1	124558	NW-023493828.1	who-cares
scaff_group0034	NW_023493829.1	1	123896	NW-023493829.1	who-cares
scaff_group0034	NW_023493830.1	1	122820	NW-023493830.1	who-cares
scaff_group0034	NW_023493831.1	1	122711	NW-023493831.1	who-cares
scaff_group0034	NW_023493832.1	1	122212	NW-023493832.1	who-cares
scaff_group0034	NW_023493833.1	1	121265	NW-023493833.1	who-cares
scaff_group0034	NW_023493834.1	1	121989	NW-023493834.1	who-cares
scaff_group0034	NW_023493835.1	1	120378	NW-023493835.1	who-cares
scaff_group0034	NW_023493836.1	1	120338	NW-023493836.1	who-cares
scaff_group0034	NW_023493837.1	1	119813	NW-023493837.1	who-cares
scaff_group0034	NW_023493838.1	1	118620	NW-023493838.1	who-cares
scaff_group0034	NW_023493839.1	1	116754	NW-023493839.1	who-cares
scaff_group0034	NW_023493840.1	1	116169	NW-023493840.1	who-cares
scaff_group0034	NW_023493841.1	1	114294	NW-023493841.1	who-cares
scaff_group0034	NW_023493842.1	1	113718	NW-023493842.1	who-cares
scaff_group0034	NW_023493843.1	1	113066	NW-023493843.1	who-cares
scaff_group0034	NW_023493844.1	1	112470	NW-023493844.1	who-cares
scaff_group0034	NW_023493845.1	1	111993	NW-023493845.1	who-cares
scaff_group0034	NW_023493846.1	1	111414	NW-023493846.1	who-cares
scaff_group0034	NW_023493847.1	1	110863	NW-023493847.1	who-cares
scaff_group0034	NW_023493848.1	1	110497	NW-023493848.1	who-cares
scaff_group0034	NW_023493849.1	1	110234	NW-023493849.1	who-cares
scaff_group0034	NW_023493850.1	1	108808	NW-023493850.1	who-cares
scaff_group0034	NW_023493851.1	1	107961	NW-023493851.1	who-cares
scaff_group0034	NW_023493852.1	1	107027	NW-023493852.1	who-cares
scaff_group0034	NW_023493853.1	1	106850	NW-023493853.1	who-cares
scaff_group0034	NW_023493854.1	1	106545	NW-023493854.1	who-cares
scaff_group0034	NW_023493855.1	1	106154	NW-023493855.1	who-cares
scaff_group0034	NW_023493856.1	1	106087	NW-023493856.1	who-cares
scaff_group0034	NW_023493857.1	1	105939	NW-023493857.1	who-cares
scaff_group0034	NW_023493858.1	1	105721	NW-023493858.1	who-cares
scaff_group0034	NW_023493859.1	1	105708	NW-023493859.1	who-cares
scaff_group0034	NW_023493860.1	1	105655	NW-023493860.1	who-cares
scaff_group0034	NW_023493861.1	1	105138	NW-023493861.1	who-cares
scaff_group0034	NW_023493862.1	1	105121	NW-023493862.1	who-cares
scaff_group0034	NW_023493863.1	1	104963	NW-023493863.1	who-cares
scaff_group0034	NW_023493864.1	1	104529	NW-023493864.1	who-cares
scaff_group0034	NW_023493865.1	1	104339	NW-023493865.1	who-cares
scaff_group0034	NW_023493866.1	1	103854	NW-023493866.1	who-cares
scaff_group0034	NW_023493867.1	1	103772	NW-023493867.1	who-cares
scaff_group0034	NW_023493868.1	1	103545	NW-023493868.1	who-cares
scaff_group0034	NW_023493869.1	1	103386	NW-023493869.1	who-cares
scaff_group0034	NW_023493870.1	1	102736	NW-023493870.1	who-cares
scaff_group0034	NW_023493871.1	1	102725	NW-023493871.1	who-cares
scaff_group0034	NW_023493872.1	1	102239	NW-023493872.1	who-cares
scaff_group0034	NW_023493873.1	1	102070	NW-023493873.1	who-cares
scaff_group0034	NW_023493874.1	1	101719	NW-023493874.1	who-cares
scaff_group0034	NW_023493875.1	1	101587	NW-023493875.1	who-cares
scaff_group0034	NW_023493876.1	1	101565	NW-023493876.1	who-cares
scaff_group0034	NW_023493877.1	1	101361	NW-023493877.1	who-cares
scaff_group0034	NW_023493878.1	1	101307	NW-023493878.1	who-cares
scaff_group0034	NW_023493879.1	1	101196	NW-023493879.1	who-cares
scaff_group0034	NW_023493880.1	1	99994	NW-023493880.1	who-cares
scaff_group0034	NW_023493881.1	1	99895	NW-023493881.1	who-cares
scaff_group0034	NW_023493882.1	1	99302	NW-023493882.1	who-cares
scaff_group0034	NW_023493883.1	1	98706	NW-023493883.1	who-cares
scaff_group0034	NW_023493884.1	1	98619	NW-023493884.1	who-cares
scaff_group0034	NW_023493885.1	1	98589	NW-023493885.1	who-cares
scaff_group0034	NW_023493886.1	1	98009	NW-023493886.1	who-cares
scaff_group0034	NW_023493887.1	1	97985	NW-023493887.1	who-cares
scaff_group0034	NW_023493888.1	1	97939	NW-023493888.1	who-cares
scaff_group0034	NW_023493889.1	1	97813	NW-023493889.1	who-cares
scaff_group0034	NW_023493890.1	1	97504	NW-023493890.1	who-cares
scaff_group0034	NW_023493891.1	1	97409	NW-023493891.1	who-cares
scaff_group0034	NW_023493892.1	1	97014	NW-023493892.1	who-cares
scaff_group0034	NW_023493893.1	1	96921	NW-023493893.1	who-cares
scaff_group0034	NW_023493894.1	1	96912	NW-023493894.1	who-cares
scaff_group0034	NW_023493895.1	1	96863	NW-023493895.1	who-cares
scaff_group0034	NW_023493896.1	1	96615	NW-023493896.1	who-cares
scaff_group0034	NW_023493897.1	1	96561	NW-023493897.1	who-cares
scaff_group0034	NW_023493898.1	1	96286	NW-023493898.1	who-cares
scaff_group0034	NW_023493899.1	1	96221	NW-023493899.1	who-cares
scaff_group0034	NW_023493900.1	1	96219	NW-023493900.1	who-cares
scaff_group0034	NW_023493901.1	1	94179	NW-023493901.1	who-cares
scaff_group0034	NW_023493902.1	1	93948	NW-023493902.1	who-cares
scaff_group0034	NW_023493903.1	1	93578	NW-023493903.1	who-cares
scaff_group0034	NW_023493904.1	1	93501	NW-023493904.1	who-cares
scaff_group0034	NW_023493905.1	1	93136	NW-023493905.1	who-cares
scaff_group0034	NW_023493906.1	1	93106	NW-023493906.1	who-cares
scaff_group0034	NW_023493907.1	1	93020	NW-023493907.1	who-cares
scaff_group0034	NW_023493908.1	1	92965	NW-023493908.1	who-cares
scaff_group0034	NW_023493909.1	1	92950	NW-023493909.1	who-cares
scaff_group0034	NW_023493910.1	1	92854	NW-023493910.1	who-cares
scaff_group0034	NW_023493911.1	1	91693	NW-023493911.1	who-cares
scaff_group0034	NW_023493912.1	1	91061	NW-023493912.1	who-cares
scaff_group0034	NW_023493913.1	1	90971	NW-023493913.1	who-cares
scaff_group0034	NW_023493914.1	1	90766	NW-023493914.1	who-cares
scaff_group0034	NW_023493915.1	1	90601	NW-023493915.1	who-cares
scaff_group0034	NW_023493916.1	1	90580	NW-023493916.1	who-cares
scaff_group0034	NW_023493917.1	1	90322	NW-023493917.1	who-cares
scaff_group0034	NW_023493918.1	1	90136	NW-023493918.1	who-cares
scaff_group0034	NW_023493919.1	1	89681	NW-023493919.1	who-cares
scaff_group0034	NW_023493920.1	1	89578	NW-023493920.1	who-cares
scaff_group0034	NW_023493921.1	1	89292	NW-023493921.1	who-cares
scaff_group0034	NW_023493922.1	1	88827	NW-023493922.1	who-cares
scaff_group0034	NW_023493923.1	1	88652	NW-023493923.1	who-cares
scaff_group0034	NW_023493924.1	1	88551	NW-023493924.1	who-cares
scaff_group0034	NW_023493925.1	1	88282	NW-023493925.1	who-cares
scaff_group0034	NW_023493926.1	1	87993	NW-023493926.1	who-cares
scaff_group0034	NW_023493927.1	1	87896	NW-023493927.1	who-cares
scaff_group0034	NW_023493928.1	1	87812	NW-023493928.1	who-cares
scaff_group0034	NW_023493929.1	1	87406	NW-023493929.1	who-cares
scaff_group0034	NW_023493930.1	1	86938	NW-023493930.1	who-cares
scaff_group0034	NW_023493931.1	1	86935	NW-023493931.1	who-cares
scaff_group0034	NW_023493932.1	1	86852	NW-023493932.1	who-cares
scaff_group0034	NW_023493933.1	1	86814	NW-023493933.1	who-cares
scaff_group0034	NW_023493934.1	1	86683	NW-023493934.1	who-cares
scaff_group0034	NW_023493935.1	1	86679	NW-023493935.1	who-cares
scaff_group0034	NW_023493936.1	1	86231	NW-023493936.1	who-cares
scaff_group0034	NW_023493937.1	1	86054	NW-023493937.1	who-cares
scaff_group0034	NW_023493938.1	1	85853	NW-023493938.1	who-cares
scaff_group0034	NW_023493939.1	1	85845	NW-023493939.1	who-cares
scaff_group0034	NW_023493940.1	1	85532	NW-023493940.1	who-cares
scaff_group0034	NW_023493941.1	1	85431	NW-023493941.1	who-cares
scaff_group0034	NW_023493942.1	1	85258	NW-023493942.1	who-cares
scaff_group0034	NW_023493943.1	1	85183	NW-023493943.1	who-cares
scaff_group0034	NW_023493944.1	1	84788	NW-023493944.1	who-cares
scaff_group0034	NW_023493945.1	1	84774	NW-023493945.1	who-cares
scaff_group0034	NW_023493946.1	1	84036	NW-023493946.1	who-cares
scaff_group0034	NW_023493947.1	1	83936	NW-023493947.1	who-cares
scaff_group0034	NW_023493948.1	1	83591	NW-023493948.1	who-cares
scaff_group0034	NW_023493949.1	1	83095	NW-023493949.1	who-cares
scaff_group0034	NW_023493950.1	1	83072	NW-023493950.1	who-cares
scaff_group0034	NW_023493951.1	1	83068	NW-023493951.1	who-cares
scaff_group0034	NW_023493952.1	1	82797	NW-023493952.1	who-cares
scaff_group0034	NW_023493953.1	1	82683	NW-023493953.1	who-cares
scaff_group0034	NW_023493954.1	1	82615	NW-023493954.1	who-cares
scaff_group0034	NW_023493955.1	1	82267	NW-023493955.1	who-cares
scaff_group0034	NW_023493956.1	1	82240	NW-023493956.1	who-cares
scaff_group0034	NW_023493957.1	1	82227	NW-023493957.1	who-cares
scaff_group0034	NW_023493958.1	1	82160	NW-023493958.1	who-cares
scaff_group0034	NW_023493959.1	1	82151	NW-023493959.1	who-cares
scaff_group0034	NW_023493960.1	1	82004	NW-023493960.1	who-cares
scaff_group0034	NW_023493961.1	1	81965	NW-023493961.1	who-cares
scaff_group0034	NW_023493962.1	1	81827	NW-023493962.1	who-cares
scaff_group0034	NW_023493963.1	1	81361	NW-023493963.1	who-cares
scaff_group0034	NW_023493964.1	1	81355	NW-023493964.1	who-cares
scaff_group0034	NW_023493965.1	1	81066	NW-023493965.1	who-cares
scaff_group0034	NW_023493966.1	1	81046	NW-023493966.1	who-cares
scaff_group0034	NW_023493967.1	1	80988	NW-023493967.1	who-cares
scaff_group0034	NW_023493968.1	1	80944	NW-023493968.1	who-cares
scaff_group0034	NW_023493969.1	1	80763	NW-023493969.1	who-cares
scaff_group0034	NW_023493970.1	1	80662	NW-023493970.1	who-cares
scaff_group0034	NW_023493971.1	1	80585	NW-023493971.1	who-cares
scaff_group0034	NW_023493972.1	1	80472	NW-023493972.1	who-cares
scaff_group0034	NW_023493973.1	1	80423	NW-023493973.1	who-cares
scaff_group0034	NW_023493974.1	1	79825	NW-023493974.1	who-cares
scaff_group0034	NW_023493975.1	1	79806	NW-023493975.1	who-cares
scaff_group0034	NW_023493976.1	1	79449	NW-023493976.1	who-cares
scaff_group0034	NW_023493977.1	1	79161	NW-023493977.1	who-cares
scaff_group0034	NW_023493978.1	1	79123	NW-023493978.1	who-cares
scaff_group0034	NW_023493979.1	1	78961	NW-023493979.1	who-cares
scaff_group0034	NW_023493980.1	1	78334	NW-023493980.1	who-cares
scaff_group0034	NW_023493981.1	1	78253	NW-023493981.1	who-cares
scaff_group0034	NW_023493982.1	1	78124	NW-023493982.1	who-cares
scaff_group0034	NW_023493983.1	1	77982	NW-023493983.1	who-cares
scaff_group0034	NW_023493984.1	1	77952	NW-023493984.1	who-cares
scaff_group0034	NW_023493985.1	1	77923	NW-023493985.1	who-cares
scaff_group0034	NW_023493986.1	1	77780	NW-023493986.1	who-cares
scaff_group0034	NW_023493987.1	1	77633	NW-023493987.1	who-cares
scaff_group0034	NW_023493988.1	1	77597	NW-023493988.1	who-cares
scaff_group0034	NW_023493989.1	1	77519	NW-023493989.1	who-cares
scaff_group0034	NW_023493990.1	1	77482	NW-023493990.1	who-cares
scaff_group0034	NW_023493991.1	1	77457	NW-023493991.1	who-cares
scaff_group0034	NW_023493992.1	1	77283	NW-023493992.1	who-cares
scaff_group0034	NW_023493993.1	1	77258	NW-023493993.1	who-cares
scaff_group0034	NW_023493994.1	1	77048	NW-023493994.1	who-cares
scaff_group0034	NW_023493995.1	1	76974	NW-023493995.1	who-cares
scaff_group0034	NW_023493996.1	1	76929	NW-023493996.1	who-cares
scaff_group0034	NW_023493997.1	1	76318	NW-023493997.1	who-cares
scaff_group0034	NW_023493998.1	1	76194	NW-023493998.1	who-cares
scaff_group0034	NW_023493999.1	1	75985	NW-023493999.1	who-cares
scaff_group0034	NW_023494000.1	1	75768	NW-023494000.1	who-cares
scaff_group0034	NW_023494001.1	1	75678	NW-023494001.1	who-cares
scaff_group0034	NW_023494002.1	1	75599	NW-023494002.1	who-cares
scaff_group0034	NW_023494003.1	1	74810	NW-023494003.1	who-cares
scaff_group0034	NW_023494004.1	1	74716	NW-023494004.1	who-cares
scaff_group0034	NW_023494005.1	1	74634	NW-023494005.1	who-cares
scaff_group0034	NW_023494006.1	1	74205	NW-023494006.1	who-cares
scaff_group0034	NW_023494007.1	1	73858	NW-023494007.1	who-cares
scaff_group0034	NW_023494008.1	1	73724	NW-023494008.1	who-cares
scaff_group0034	NW_023494009.1	1	73454	NW-023494009.1	who-cares
scaff_group0034	NW_023494010.1	1	73431	NW-023494010.1	who-cares
scaff_group0034	NW_023494011.1	1	73398	NW-023494011.1	who-cares
scaff_group0034	NW_023494012.1	1	73249	NW-023494012.1	who-cares
