id	chrom	start	stop	angsd_chrom	mh_label
scaff_group038	NW_020128865.1	1	379870	NW-020128865.1	Unk-38
scaff_group038	NW_020128866.1	1	688404	NW-020128866.1	Unk-38
scaff_group038	NW_020128867.1	1	404519	NW-020128867.1	Unk-38
scaff_group038	NW_020128868.1	1	383687	NW-020128868.1	Unk-38
scaff_group038	NW_020128869.1	1	563547	NW-020128869.1	Unk-38
scaff_group038	NW_020128870.1	1	514457	NW-020128870.1	Unk-38
scaff_group038	NW_020128871.1	1	212450	NW-020128871.1	Unk-38
scaff_group038	NW_020128872.1	1	792458	NW-020128872.1	Unk-38
scaff_group038	NW_020128873.1	1	272891	NW-020128873.1	Unk-38
scaff_group038	NW_020128874.1	1	134853	NW-020128874.1	Unk-38
scaff_group038	NW_020128875.1	1	186500	NW-020128875.1	Unk-38
scaff_group038	NW_020128876.1	1	2153801	NW-020128876.1	Unk-38
scaff_group038	NW_020128877.1	1	463605	NW-020128877.1	Unk-38
scaff_group038	NW_020128878.1	1	460472	NW-020128878.1	Unk-38
scaff_group038	NW_020128879.1	1	460464	NW-020128879.1	Unk-38
scaff_group038	NW_020128880.1	1	177741	NW-020128880.1	Unk-38
scaff_group038	NW_020128881.1	1	416170	NW-020128881.1	Unk-38
scaff_group038	NW_020128882.1	1	706918	NW-020128882.1	Unk-38
scaff_group038	NW_020128883.1	1	116452	NW-020128883.1	Unk-38
scaff_group038	NW_020128884.1	1	651926	NW-020128884.1	Unk-38
scaff_group038	NW_020128885.1	1	883727	NW-020128885.1	Unk-38
scaff_group038	NW_020128886.1	1	824845	NW-020128886.1	Unk-38
scaff_group038	NW_020128887.1	1	419087	NW-020128887.1	Unk-38
scaff_group038	NW_020128888.1	1	208211	NW-020128888.1	Unk-38
scaff_group038	NW_020128889.1	1	206773	NW-020128889.1	Unk-38
scaff_group038	NW_020128890.1	1	857221	NW-020128890.1	Unk-38
scaff_group038	NW_020128891.1	1	413583	NW-020128891.1	Unk-38
scaff_group038	NW_020128892.1	1	413110	NW-020128892.1	Unk-38
scaff_group038	NW_020128893.1	1	411289	NW-020128893.1	Unk-38
scaff_group038	NW_020128894.1	1	407716	NW-020128894.1	Unk-38
scaff_group038	NW_020128895.1	1	292222	NW-020128895.1	Unk-38
scaff_group038	NW_020128896.1	1	290211	NW-020128896.1	Unk-38
scaff_group038	NW_020128897.1	1	430910	NW-020128897.1	Unk-38
scaff_group038	NW_020128898.1	1	409338	NW-020128898.1	Unk-38
scaff_group038	NW_020128899.1	1	98625	NW-020128899.1	Unk-38
scaff_group038	NW_020128900.1	1	162446	NW-020128900.1	Unk-38
scaff_group038	NW_020128901.1	1	456429	NW-020128901.1	Unk-38
scaff_group038	NW_020128902.1	1	376111	NW-020128902.1	Unk-38
scaff_group038	NW_020128903.1	1	458436	NW-020128903.1	Unk-38
scaff_group038	NW_020128904.1	1	369831	NW-020128904.1	Unk-38
scaff_group038	NW_020128905.1	1	372740	NW-020128905.1	Unk-38
scaff_group038	NW_020128906.1	1	777479	NW-020128906.1	Unk-38
scaff_group038	NW_020128907.1	1	369353	NW-020128907.1	Unk-38
scaff_group038	NW_020128908.1	1	393475	NW-020128908.1	Unk-38
scaff_group038	NW_020128909.1	1	450841	NW-020128909.1	Unk-38
scaff_group038	NW_020128910.1	1	347353	NW-020128910.1	Unk-38
scaff_group038	NW_020128911.1	1	373105	NW-020128911.1	Unk-38
scaff_group038	NW_020128912.1	1	711760	NW-020128912.1	Unk-38
scaff_group038	NW_020128913.1	1	91835	NW-020128913.1	Unk-38
scaff_group038	NW_020128914.1	1	158141	NW-020128914.1	Unk-38
scaff_group038	NW_020128915.1	1	580310	NW-020128915.1	Unk-38
scaff_group038	NW_020128916.1	1	335697	NW-020128916.1	Unk-38
scaff_group038	NW_020128917.1	1	335861	NW-020128917.1	Unk-38
scaff_group038	NW_020128918.1	1	330429	NW-020128918.1	Unk-38
scaff_group038	NW_020128919.1	1	329421	NW-020128919.1	Unk-38
scaff_group038	NW_020128920.1	1	359968	NW-020128920.1	Unk-38
scaff_group038	NW_020128921.1	1	1380086	NW-020128921.1	Unk-38
scaff_group038	NW_020128922.1	1	292435	NW-020128922.1	Unk-38
scaff_group038	NW_020128923.1	1	329756	NW-020128923.1	Unk-38
scaff_group038	NW_020128924.1	1	365695	NW-020128924.1	Unk-38
scaff_group038	NW_020128925.1	1	607804	NW-020128925.1	Unk-38
scaff_group038	NW_020128926.1	1	664566	NW-020128926.1	Unk-38
scaff_group038	NW_020128927.1	1	313162	NW-020128927.1	Unk-38
scaff_group038	NW_020128928.1	1	2526210	NW-020128928.1	Unk-38
scaff_group038	NW_020128929.1	1	95840	NW-020128929.1	Unk-38
scaff_group038	NW_020128930.1	1	333720	NW-020128930.1	Unk-38
scaff_group038	NW_020128931.1	1	66577	NW-020128931.1	Unk-38
scaff_group038	NW_020128932.1	1	378044	NW-020128932.1	Unk-38
scaff_group038	NW_020128933.1	1	465419	NW-020128933.1	Unk-38
scaff_group038	NW_020128934.1	1	401401	NW-020128934.1	Unk-38
scaff_group038	NW_020128935.1	1	134835	NW-020128935.1	Unk-38
scaff_group038	NW_020128936.1	1	314847	NW-020128936.1	Unk-38
scaff_group038	NW_020128937.1	1	91542	NW-020128937.1	Unk-38
scaff_group038	NW_020128938.1	1	429273	NW-020128938.1	Unk-38
scaff_group038	NW_020128939.1	1	597823	NW-020128939.1	Unk-38
scaff_group038	NW_020128940.1	1	297448	NW-020128940.1	Unk-38
scaff_group038	NW_020128941.1	1	322997	NW-020128941.1	Unk-38
scaff_group038	NW_020128942.1	1	310205	NW-020128942.1	Unk-38
scaff_group038	NW_020128943.1	1	293091	NW-020128943.1	Unk-38
scaff_group038	NW_020128944.1	1	375791	NW-020128944.1	Unk-38
scaff_group038	NW_020128945.1	1	288686	NW-020128945.1	Unk-38
scaff_group038	NW_020128946.1	1	2325342	NW-020128946.1	Unk-38
scaff_group038	NW_020128947.1	1	86063	NW-020128947.1	Unk-38
scaff_group038	NW_020128948.1	1	193812	NW-020128948.1	Unk-38
scaff_group038	NW_020128949.1	1	284593	NW-020128949.1	Unk-38
scaff_group038	NW_020128950.1	1	457894	NW-020128950.1	Unk-38
scaff_group039	NW_020128951.1	1	277829	NW-020128951.1	Unk-39
scaff_group039	NW_020128952.1	1	277694	NW-020128952.1	Unk-39
scaff_group039	NW_020128953.1	1	530356	NW-020128953.1	Unk-39
scaff_group039	NW_020128954.1	1	110051	NW-020128954.1	Unk-39
scaff_group039	NW_020128955.1	1	292607	NW-020128955.1	Unk-39
scaff_group039	NW_020128956.1	1	421393	NW-020128956.1	Unk-39
scaff_group039	NW_020128957.1	1	330927	NW-020128957.1	Unk-39
scaff_group039	NW_020128958.1	1	436415	NW-020128958.1	Unk-39
scaff_group039	NW_020128959.1	1	350502	NW-020128959.1	Unk-39
scaff_group039	NW_020128960.1	1	274892	NW-020128960.1	Unk-39
scaff_group039	NW_020128961.1	1	316963	NW-020128961.1	Unk-39
scaff_group039	NW_020128962.1	1	269928	NW-020128962.1	Unk-39
scaff_group039	NW_020128963.1	1	268987	NW-020128963.1	Unk-39
scaff_group039	NW_020128964.1	1	987583	NW-020128964.1	Unk-39
scaff_group039	NW_020128965.1	1	112537	NW-020128965.1	Unk-39
scaff_group039	NW_020128966.1	1	265620	NW-020128966.1	Unk-39
scaff_group039	NW_020128967.1	1	263979	NW-020128967.1	Unk-39
scaff_group039	NW_020128968.1	1	263468	NW-020128968.1	Unk-39
scaff_group039	NW_020128969.1	1	360900	NW-020128969.1	Unk-39
scaff_group039	NW_020128970.1	1	286200	NW-020128970.1	Unk-39
scaff_group039	NW_020128971.1	1	1228892	NW-020128971.1	Unk-39
scaff_group039	NW_020128972.1	1	960161	NW-020128972.1	Unk-39
scaff_group039	NW_020128973.1	1	312030	NW-020128973.1	Unk-39
scaff_group039	NW_020128974.1	1	422913	NW-020128974.1	Unk-39
scaff_group039	NW_020128975.1	1	359788	NW-020128975.1	Unk-39
scaff_group039	NW_020128976.1	1	256872	NW-020128976.1	Unk-39
scaff_group039	NW_020128977.1	1	256526	NW-020128977.1	Unk-39
scaff_group039	NW_020128978.1	1	300592	NW-020128978.1	Unk-39
scaff_group039	NW_020128979.1	1	625933	NW-020128979.1	Unk-39
scaff_group039	NW_020128980.1	1	307332	NW-020128980.1	Unk-39
scaff_group039	NW_020128981.1	1	253115	NW-020128981.1	Unk-39
scaff_group039	NW_020128982.1	1	102952	NW-020128982.1	Unk-39
scaff_group039	NW_020128983.1	1	252432	NW-020128983.1	Unk-39
scaff_group039	NW_020128984.1	1	251195	NW-020128984.1	Unk-39
scaff_group039	NW_020128985.1	1	310025	NW-020128985.1	Unk-39
scaff_group039	NW_020128986.1	1	346287	NW-020128986.1	Unk-39
scaff_group039	NW_020128987.1	1	360481	NW-020128987.1	Unk-39
scaff_group039	NW_020128988.1	1	260363	NW-020128988.1	Unk-39
scaff_group039	NW_020128989.1	1	275046	NW-020128989.1	Unk-39
scaff_group039	NW_020128990.1	1	246655	NW-020128990.1	Unk-39
scaff_group039	NW_020128991.1	1	246470	NW-020128991.1	Unk-39
scaff_group039	NW_020128992.1	1	506611	NW-020128992.1	Unk-39
scaff_group039	NW_020128993.1	1	246186	NW-020128993.1	Unk-39
scaff_group039	NW_020128994.1	1	450542	NW-020128994.1	Unk-39
scaff_group039	NW_020128995.1	1	243678	NW-020128995.1	Unk-39
scaff_group039	NW_020128996.1	1	242888	NW-020128996.1	Unk-39
scaff_group039	NW_020128997.1	1	132408	NW-020128997.1	Unk-39
scaff_group039	NW_020128998.1	1	287281	NW-020128998.1	Unk-39
scaff_group039	NW_020128999.1	1	242161	NW-020128999.1	Unk-39
scaff_group039	NW_020129000.1	1	355018	NW-020129000.1	Unk-39
scaff_group039	NW_020129001.1	1	435542	NW-020129001.1	Unk-39
scaff_group039	NW_020129002.1	1	272150	NW-020129002.1	Unk-39
scaff_group039	NW_020129003.1	1	254959	NW-020129003.1	Unk-39
scaff_group039	NW_020129004.1	1	441187	NW-020129004.1	Unk-39
scaff_group039	NW_020129005.1	1	342252	NW-020129005.1	Unk-39
scaff_group039	NW_020129006.1	1	240236	NW-020129006.1	Unk-39
scaff_group039	NW_020129007.1	1	249848	NW-020129007.1	Unk-39
scaff_group039	NW_020129008.1	1	285873	NW-020129008.1	Unk-39
scaff_group039	NW_020129009.1	1	239618	NW-020129009.1	Unk-39
scaff_group039	NW_020129010.1	1	237571	NW-020129010.1	Unk-39
scaff_group039	NW_020129011.1	1	454330	NW-020129011.1	Unk-39
scaff_group039	NW_020129012.1	1	237047	NW-020129012.1	Unk-39
scaff_group039	NW_020129013.1	1	860424	NW-020129013.1	Unk-39
scaff_group039	NW_020129014.1	1	87564	NW-020129014.1	Unk-39
scaff_group039	NW_020129015.1	1	237511	NW-020129015.1	Unk-39
scaff_group039	NW_020129016.1	1	239961	NW-020129016.1	Unk-39
scaff_group039	NW_020129017.1	1	400747	NW-020129017.1	Unk-39
scaff_group039	NW_020129018.1	1	243583	NW-020129018.1	Unk-39
scaff_group039	NW_020129019.1	1	513860	NW-020129019.1	Unk-39
scaff_group039	NW_020129020.1	1	249101	NW-020129020.1	Unk-39
scaff_group039	NW_020129021.1	1	384776	NW-020129021.1	Unk-39
scaff_group039	NW_020129022.1	1	410377	NW-020129022.1	Unk-39
scaff_group039	NW_020129023.1	1	231259	NW-020129023.1	Unk-39
scaff_group039	NW_020129024.1	1	307015	NW-020129024.1	Unk-39
scaff_group039	NW_020129025.1	1	518379	NW-020129025.1	Unk-39
scaff_group039	NW_020129026.1	1	423800	NW-020129026.1	Unk-39
scaff_group039	NW_020129027.1	1	225262	NW-020129027.1	Unk-39
scaff_group039	NW_020129028.1	1	236446	NW-020129028.1	Unk-39
scaff_group039	NW_020129029.1	1	333298	NW-020129029.1	Unk-39
scaff_group039	NW_020129030.1	1	398585	NW-020129030.1	Unk-39
scaff_group039	NW_020129031.1	1	264592	NW-020129031.1	Unk-39
scaff_group039	NW_020129032.1	1	336276	NW-020129032.1	Unk-39
scaff_group039	NW_020129033.1	1	220748	NW-020129033.1	Unk-39
scaff_group039	NW_020129034.1	1	219112	NW-020129034.1	Unk-39
scaff_group039	NW_020129035.1	1	315100	NW-020129035.1	Unk-39
scaff_group039	NW_020129036.1	1	217555	NW-020129036.1	Unk-39
scaff_group039	NW_020129037.1	1	385300	NW-020129037.1	Unk-39
scaff_group039	NW_020129038.1	1	253462	NW-020129038.1	Unk-39
scaff_group039	NW_020129039.1	1	521583	NW-020129039.1	Unk-39
scaff_group039	NW_020129040.1	1	214889	NW-020129040.1	Unk-39
scaff_group039	NW_020129041.1	1	214682	NW-020129041.1	Unk-39
scaff_group039	NW_020129042.1	1	344477	NW-020129042.1	Unk-39
scaff_group039	NW_020129043.1	1	181178	NW-020129043.1	Unk-39
scaff_group039	NW_020129044.1	1	219161	NW-020129044.1	Unk-39
scaff_group039	NW_020129045.1	1	244911	NW-020129045.1	Unk-39
scaff_group039	NW_020129046.1	1	212421	NW-020129046.1	Unk-39
scaff_group039	NW_020129047.1	1	70862	NW-020129047.1	Unk-39
scaff_group039	NW_020129048.1	1	210618	NW-020129048.1	Unk-39
scaff_group039	NW_020129049.1	1	559728	NW-020129049.1	Unk-39
scaff_group039	NW_020129050.1	1	403526	NW-020129050.1	Unk-39
scaff_group039	NW_020129051.1	1	207981	NW-020129051.1	Unk-39
scaff_group039	NW_020129052.1	1	72278	NW-020129052.1	Unk-39
scaff_group039	NW_020129053.1	1	181987	NW-020129053.1	Unk-39
scaff_group039	NW_020129054.1	1	206209	NW-020129054.1	Unk-39
scaff_group039	NW_020129055.1	1	205837	NW-020129055.1	Unk-39
scaff_group039	NW_020129056.1	1	179829	NW-020129056.1	Unk-39
scaff_group039	NW_020129057.1	1	209907	NW-020129057.1	Unk-39
scaff_group039	NW_020129058.1	1	222495	NW-020129058.1	Unk-39
scaff_group039	NW_020129059.1	1	236189	NW-020129059.1	Unk-39
scaff_group039	NW_020129060.1	1	398573	NW-020129060.1	Unk-39
scaff_group039	NW_020129061.1	1	203208	NW-020129061.1	Unk-39
scaff_group039	NW_020129062.1	1	413209	NW-020129062.1	Unk-39
scaff_group039	NW_020129063.1	1	223411	NW-020129063.1	Unk-39
scaff_group039	NW_020129064.1	1	274482	NW-020129064.1	Unk-39
scaff_group039	NW_020129065.1	1	206215	NW-020129065.1	Unk-39
scaff_group039	NW_020129066.1	1	271270	NW-020129066.1	Unk-39
scaff_group039	NW_020129067.1	1	200704	NW-020129067.1	Unk-39
scaff_group039	NW_020129068.1	1	200377	NW-020129068.1	Unk-39
scaff_group039	NW_020129069.1	1	199981	NW-020129069.1	Unk-39
scaff_group039	NW_020129070.1	1	324633	NW-020129070.1	Unk-39
scaff_group039	NW_020129071.1	1	225123	NW-020129071.1	Unk-39
scaff_group039	NW_020129072.1	1	212947	NW-020129072.1	Unk-39
scaff_group039	NW_020129073.1	1	198613	NW-020129073.1	Unk-39
scaff_group039	NW_020129074.1	1	210195	NW-020129074.1	Unk-39
scaff_group039	NW_020129075.1	1	307634	NW-020129075.1	Unk-39
scaff_group039	NW_020129076.1	1	140274	NW-020129076.1	Unk-39
scaff_group039	NW_020129077.1	1	399353	NW-020129077.1	Unk-39
scaff_group039	NW_020129078.1	1	285834	NW-020129078.1	Unk-39
scaff_group039	NW_020129079.1	1	136564	NW-020129079.1	Unk-39
scaff_group039	NW_020129080.1	1	251238	NW-020129080.1	Unk-39
scaff_group039	NW_020129081.1	1	38772	NW-020129081.1	Unk-39
scaff_group039	NW_020129082.1	1	207284	NW-020129082.1	Unk-39
scaff_group039	NW_020129083.1	1	328400	NW-020129083.1	Unk-39
scaff_group039	NW_020129084.1	1	631606	NW-020129084.1	Unk-39
scaff_group039	NW_020129085.1	1	191467	NW-020129085.1	Unk-39
scaff_group039	NW_020129086.1	1	206816	NW-020129086.1	Unk-39
scaff_group039	NW_020129087.1	1	90577	NW-020129087.1	Unk-39
scaff_group040	NW_020129088.1	1	268967	NW-020129088.1	Unk-40
scaff_group040	NW_020129089.1	1	190450	NW-020129089.1	Unk-40
scaff_group040	NW_020129090.1	1	370963	NW-020129090.1	Unk-40
scaff_group040	NW_020129091.1	1	189459	NW-020129091.1	Unk-40
scaff_group040	NW_020129092.1	1	189099	NW-020129092.1	Unk-40
scaff_group040	NW_020129093.1	1	244502	NW-020129093.1	Unk-40
scaff_group040	NW_020129094.1	1	188682	NW-020129094.1	Unk-40
scaff_group040	NW_020129095.1	1	359641	NW-020129095.1	Unk-40
scaff_group040	NW_020129096.1	1	84493	NW-020129096.1	Unk-40
scaff_group040	NW_020129097.1	1	338896	NW-020129097.1	Unk-40
scaff_group040	NW_020129098.1	1	186890	NW-020129098.1	Unk-40
scaff_group040	NW_020129099.1	1	421930	NW-020129099.1	Unk-40
scaff_group040	NW_020129100.1	1	224564	NW-020129100.1	Unk-40
scaff_group040	NW_020129101.1	1	314060	NW-020129101.1	Unk-40
scaff_group040	NW_020129102.1	1	291487	NW-020129102.1	Unk-40
scaff_group040	NW_020129103.1	1	216890	NW-020129103.1	Unk-40
scaff_group040	NW_020129104.1	1	380003	NW-020129104.1	Unk-40
scaff_group040	NW_020129105.1	1	184324	NW-020129105.1	Unk-40
scaff_group040	NW_020129106.1	1	314651	NW-020129106.1	Unk-40
scaff_group040	NW_020129107.1	1	181864	NW-020129107.1	Unk-40
scaff_group040	NW_020129108.1	1	181802	NW-020129108.1	Unk-40
scaff_group040	NW_020129109.1	1	298382	NW-020129109.1	Unk-40
scaff_group040	NW_020129110.1	1	181686	NW-020129110.1	Unk-40
scaff_group040	NW_020129111.1	1	181575	NW-020129111.1	Unk-40
scaff_group040	NW_020129112.1	1	180916	NW-020129112.1	Unk-40
scaff_group040	NW_020129113.1	1	191603	NW-020129113.1	Unk-40
scaff_group040	NW_020129114.1	1	361110	NW-020129114.1	Unk-40
scaff_group040	NW_020129115.1	1	180216	NW-020129115.1	Unk-40
scaff_group040	NW_020129116.1	1	179144	NW-020129116.1	Unk-40
scaff_group040	NW_020129117.1	1	363605	NW-020129117.1	Unk-40
scaff_group040	NW_020129118.1	1	281185	NW-020129118.1	Unk-40
scaff_group040	NW_020129119.1	1	267160	NW-020129119.1	Unk-40
scaff_group040	NW_020129120.1	1	178051	NW-020129120.1	Unk-40
scaff_group040	NW_020129121.1	1	177666	NW-020129121.1	Unk-40
scaff_group040	NW_020129122.1	1	176794	NW-020129122.1	Unk-40
scaff_group040	NW_020129123.1	1	258022	NW-020129123.1	Unk-40
scaff_group040	NW_020129124.1	1	176213	NW-020129124.1	Unk-40
scaff_group040	NW_020129125.1	1	910691	NW-020129125.1	Unk-40
scaff_group040	NW_020129126.1	1	284673	NW-020129126.1	Unk-40
scaff_group040	NW_020129127.1	1	354861	NW-020129127.1	Unk-40
scaff_group040	NW_020129128.1	1	214177	NW-020129128.1	Unk-40
scaff_group040	NW_020129129.1	1	297338	NW-020129129.1	Unk-40
scaff_group040	NW_020129130.1	1	174537	NW-020129130.1	Unk-40
scaff_group040	NW_020129131.1	1	174252	NW-020129131.1	Unk-40
scaff_group040	NW_020129132.1	1	221036	NW-020129132.1	Unk-40
scaff_group040	NW_020129133.1	1	244832	NW-020129133.1	Unk-40
scaff_group040	NW_020129134.1	1	173506	NW-020129134.1	Unk-40
scaff_group040	NW_020129135.1	1	326684	NW-020129135.1	Unk-40
scaff_group040	NW_020129136.1	1	194644	NW-020129136.1	Unk-40
scaff_group040	NW_020129137.1	1	319863	NW-020129137.1	Unk-40
scaff_group040	NW_020129138.1	1	440631	NW-020129138.1	Unk-40
scaff_group040	NW_020129139.1	1	181741	NW-020129139.1	Unk-40
scaff_group040	NW_020129140.1	1	171444	NW-020129140.1	Unk-40
scaff_group040	NW_020129141.1	1	170500	NW-020129141.1	Unk-40
scaff_group040	NW_020129142.1	1	140450	NW-020129142.1	Unk-40
scaff_group040	NW_020129143.1	1	240482	NW-020129143.1	Unk-40
scaff_group040	NW_020129144.1	1	169908	NW-020129144.1	Unk-40
scaff_group040	NW_020129145.1	1	201298	NW-020129145.1	Unk-40
scaff_group040	NW_020129146.1	1	198526	NW-020129146.1	Unk-40
scaff_group040	NW_020129147.1	1	168345	NW-020129147.1	Unk-40
scaff_group040	NW_020129148.1	1	167994	NW-020129148.1	Unk-40
scaff_group040	NW_020129149.1	1	167699	NW-020129149.1	Unk-40
scaff_group040	NW_020129150.1	1	312224	NW-020129150.1	Unk-40
scaff_group040	NW_020129151.1	1	167283	NW-020129151.1	Unk-40
scaff_group040	NW_020129152.1	1	166944	NW-020129152.1	Unk-40
scaff_group040	NW_020129153.1	1	214703	NW-020129153.1	Unk-40
scaff_group040	NW_020129154.1	1	166764	NW-020129154.1	Unk-40
scaff_group040	NW_020129155.1	1	322508	NW-020129155.1	Unk-40
scaff_group040	NW_020129156.1	1	381930	NW-020129156.1	Unk-40
scaff_group040	NW_020129157.1	1	267096	NW-020129157.1	Unk-40
scaff_group040	NW_020129158.1	1	221962	NW-020129158.1	Unk-40
scaff_group040	NW_020129159.1	1	164717	NW-020129159.1	Unk-40
scaff_group040	NW_020129160.1	1	279523	NW-020129160.1	Unk-40
